"task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"pav",215,"obese","second",11,"CSplus",6,0,0,87.63736
"pav",215,"obese","second",12,"CSminus",6,0,0,17.03297
"pav",215,"obese","second",13,"CSplus",7,0,0,87.63736
"pav",215,"obese","second",14,"CSminus",7,0.9873044,1,17.03297
"pav",215,"obese","second",15,"CSplus",8,0,0,87.63736
"pav",215,"obese","second",16,"CSminus",8,0.6607859,1,17.03297
"pav",215,"obese","second",17,"CSplus",9,0,0,87.63736
"pav",215,"obese","second",18,"CSminus",9,0,0,17.03297
"pav",215,"obese","second",19,"CSplus",10,0,0,87.63736
"pav",215,"obese","second",20,"CSminus",10,0,0,17.03297
"pav",215,"obese","second",21,"CSplus",11,0,0,87.63736
"pav",215,"obese","second",22,"CSminus",11,0,0,17.03297
"pav",215,"obese","second",23,"CSplus",12,0,0,87.63736
"pav",215,"obese","second",24,"CSminus",12,0,0,17.03297
"pav",215,"obese","second",25,"CSminus",13,0,0,17.03297
"pav",215,"obese","second",26,"CSplus",13,0,0,87.63736
"pav",215,"obese","second",27,"CSplus",14,0,0,87.63736
"pav",215,"obese","second",28,"CSminus",14,0,0,17.03297
"pav",215,"obese","second",29,"CSminus",15,0,0,17.03297
"pav",215,"obese","second",30,"CSplus",15,0,0,87.63736
"pav",215,"obese","second",31,"CSplus",16,0,0,87.63736
"pav",215,"obese","second",32,"CSminus",16,0,0,17.03297
"pav",215,"obese","second",33,"CSminus",17,0,0,17.03297
"pav",215,"obese","second",34,"CSplus",17,0,0,87.63736
"pav",215,"obese","second",35,"CSplus",18,0,0,87.63736
"pav",215,"obese","second",36,"CSminus",18,0,0,17.03297
"pav",215,"obese","second",37,"CSminus",19,0,0,17.03297
"pav",215,"obese","second",38,"CSplus",19,0,0,87.63736
"pav",215,"obese","second",39,"CSminus",20,0,0,17.03297
"pav",215,"obese","second",40,"CSplus",20,0,0,87.63736
"pav",216,"obese","second",1,"CSminus",1,0.6505918,1,71.7033
"pav",216,"obese","second",2,"CSplus",1,0.3365156,1,67.03297
"pav",216,"obese","second",3,"CSminus",2,0.5023651,1,71.7033
"pav",216,"obese","second",4,"CSplus",2,0.3913155,1,67.03297
"pav",216,"obese","second",5,"CSplus",3,0.4774677,1,67.03297
"pav",216,"obese","second",6,"CSminus",3,0.5165358,1,71.7033
"pav",216,"obese","second",7,"CSplus",4,0.727858,1,67.03297
"pav",216,"obese","second",8,"CSminus",4,0.4737529,1,71.7033
"pav",216,"obese","second",9,"CSplus",5,0.5909472,1,67.03297
"pav",216,"obese","second",10,"CSminus",5,0.7369284,1,71.7033
"pav",216,"obese","second",11,"CSplus",6,0.5890529,1,67.03297
"pav",216,"obese","second",12,"CSminus",6,0.7253694,1,71.7033
"pav",216,"obese","second",13,"CSplus",7,0.6456063,1,67.03297
"pav",216,"obese","second",14,"CSminus",7,0.6315831,1,71.7033
"pav",216,"obese","second",15,"CSplus",8,0.5816959,1,67.03297
"pav",216,"obese","second",16,"CSminus",8,0.6703222,1,71.7033
"pav",216,"obese","second",17,"CSminus",9,0.5419192,1,71.7033
"pav",216,"obese","second",18,"CSplus",9,0.5743222,1,67.03297
"pav",216,"obese","second",19,"CSminus",10,0.736905,1,71.7033
"pav",216,"obese","second",20,"CSplus",10,0.6293623,1,67.03297
"pav",216,"obese","second",21,"CSplus",11,0.5860726,1,67.03297
"pav",216,"obese","second",22,"CSminus",11,0,0,71.7033
"pav",216,"obese","second",23,"CSminus",12,0.4394249,1,71.7033
"pav",216,"obese","second",24,"CSplus",12,0.5390233,1,67.03297
"pav",216,"obese","second",25,"CSminus",13,0.8141176,1,71.7033
"pav",216,"obese","second",26,"CSplus",13,0.7079166,1,67.03297
"pav",216,"obese","second",27,"CSminus",14,0.8336585,1,71.7033
"pav",216,"obese","second",28,"CSplus",14,0.7413456,1,67.03297
"pav",216,"obese","second",29,"CSminus",15,0,0,71.7033
"pav",216,"obese","second",30,"CSplus",15,0.9963994,1,67.03297
"pav",216,"obese","second",31,"CSplus",16,0.9508065,1,67.03297
"pav",216,"obese","second",32,"CSminus",16,0,0,71.7033
"pav",216,"obese","second",33,"CSminus",17,0.7634318,1,71.7033
"pav",216,"obese","second",34,"CSplus",17,0.7165899,1,67.03297
"pav",216,"obese","second",35,"CSminus",18,0.8252937,1,71.7033
"pav",216,"obese","second",36,"CSplus",18,0,0,67.03297
"pav",216,"obese","second",37,"CSminus",19,0.7892542,1,71.7033
"pav",216,"obese","second",38,"CSplus",19,0.6660436,1,67.03297
"pav",216,"obese","second",39,"CSminus",20,0,0,71.7033
"pav",216,"obese","second",40,"CSplus",20,0.6629716,1,67.03297
"pav",217,"obese","second",1,"CSplus",1,0.2997028,1,59.89011
"pav",217,"obese","second",2,"CSminus",1,0.3853446,1,50
"pav",217,"obese","second",3,"CSminus",2,0.3143807,1,50
"pav",217,"obese","second",4,"CSplus",2,0.3414217,1,59.89011
"pav",217,"obese","second",5,"CSplus",3,0.3224395,1,59.89011
"pav",217,"obese","second",6,"CSminus",3,0.3433118,1,50
"pav",217,"obese","second",7,"CSminus",4,0.5454102,1,50
"pav",217,"obese","second",8,"CSplus",4,0.3441329,1,59.89011
"pav",217,"obese","second",9,"CSplus",5,0.3437191,1,59.89011
"pav",217,"obese","second",10,"CSminus",5,0.3134342,1,50
"pav",217,"obese","second",11,"CSminus",6,0.3239954,1,50
"pav",217,"obese","second",12,"CSplus",6,0.3949918,1,59.89011
"pav",217,"obese","second",13,"CSplus",7,0.42817,1,59.89011
"pav",217,"obese","second",14,"CSminus",7,0.5041394,1,50
"pav",217,"obese","second",15,"CSplus",8,0.3691276,1,59.89011
"pav",217,"obese","second",16,"CSminus",8,0.5845019,1,50
"pav",217,"obese","second",17,"CSplus",9,0.3151216,1,59.89011
"pav",217,"obese","second",18,"CSminus",9,0.3484115,1,50
"pav",217,"obese","second",19,"CSminus",10,0.26018,1,50
"pav",217,"obese","second",20,"CSplus",10,0.3005117,1,59.89011
"pav",217,"obese","second",21,"CSminus",11,0.2713792,1,50
"pav",217,"obese","second",22,"CSplus",11,0.3279517,1,59.89011
"pav",217,"obese","second",23,"CSplus",12,0.3898898,1,59.89011
"pav",217,"obese","second",24,"CSminus",12,0.3138665,1,50
"pav",217,"obese","second",25,"CSplus",13,0.425202,1,59.89011
"pav",217,"obese","second",26,"CSminus",13,0.393162,1,50
"pav",217,"obese","second",27,"CSminus",14,0.4741133,1,50
"pav",217,"obese","second",28,"CSplus",14,0.3233286,1,59.89011
"pav",217,"obese","second",29,"CSminus",15,0.5779217,1,50
"pav",217,"obese","second",30,"CSplus",15,0.582531,1,59.89011
"pav",217,"obese","second",31,"CSminus",16,0.5648337,1,50
"pav",217,"obese","second",32,"CSplus",16,0.815163,1,59.89011
"pav",217,"obese","second",33,"CSminus",17,0.3006682,1,50
"pav",217,"obese","second",34,"CSplus",17,0.5648443,1,59.89011
"pav",217,"obese","second",35,"CSplus",18,0.4729744,1,59.89011
"pav",217,"obese","second",36,"CSminus",18,0.5048059,1,50
"pav",217,"obese","second",37,"CSminus",19,0.4965447,1,50
"pav",217,"obese","second",38,"CSplus",19,0.4142199,1,59.89011
"pav",217,"obese","second",39,"CSminus",20,0.2384058,1,50
"pav",217,"obese","second",40,"CSplus",20,0.3615229,1,59.89011
"pav",218,"obese","second",1,"CSplus",1,0.4509642,1,79.67033
"pav",218,"obese","second",2,"CSminus",1,0.4485891,1,57.69231
"pav",218,"obese","second",3,"CSminus",2,0.5903262,1,57.69231
"pav",218,"obese","second",4,"CSplus",2,0.465677,1,79.67033
"pav",218,"obese","second",5,"CSplus",3,0.5228515,1,79.67033
"pav",218,"obese","second",6,"CSminus",3,0.5749581,1,57.69231
"pav",218,"obese","second",7,"CSminus",4,0.4720055,1,57.69231
"pav",218,"obese","second",8,"CSplus",4,0.7390476,1,79.67033
"pav",218,"obese","second",9,"CSminus",5,0.4490606,1,57.69231
"pav",218,"obese","second",10,"CSplus",5,0.514488,1,79.67033
"pav",218,"obese","second",11,"CSminus",6,0.5241281,1,57.69231
"pav",218,"obese","second",12,"CSplus",6,0.6142814,1,79.67033
"pav",218,"obese","second",13,"CSminus",7,0.3681317,1,57.69231
"pav",218,"obese","second",14,"CSplus",7,0.4661754,1,79.67033
"pav",218,"obese","second",15,"CSplus",8,0.3572969,1,79.67033
"pav",218,"obese","second",16,"CSminus",8,0.5214124,1,57.69231
"pav",218,"obese","second",17,"CSminus",9,0.3921164,1,57.69231
"pav",218,"obese","second",18,"CSplus",9,0.5391302,1,79.67033
"pav",218,"obese","second",19,"CSplus",10,0.3864656,1,79.67033
"pav",218,"obese","second",20,"CSminus",10,0.4990436,1,57.69231
"pav",218,"obese","second",21,"CSplus",11,0.5324098,1,79.67033
"pav",218,"obese","second",22,"CSminus",11,0.4377168,1,57.69231
"pav",218,"obese","second",23,"CSplus",12,0.4490564,1,79.67033
"pav",218,"obese","second",24,"CSminus",12,0.5224583,1,57.69231
"pav",218,"obese","second",25,"CSminus",13,0.3407452,1,57.69231
"pav",218,"obese","second",26,"CSplus",13,0.5812651,1,79.67033
"pav",218,"obese","second",27,"CSplus",14,0.3021042,1,79.67033
"pav",218,"obese","second",28,"CSminus",14,0.3264494,1,57.69231
"pav",218,"obese","second",29,"CSminus",15,0,0,57.69231
"pav",218,"obese","second",30,"CSplus",15,0.4354328,1,79.67033
"pav",218,"obese","second",31,"CSplus",16,0.508759,1,79.67033
"pav",218,"obese","second",32,"CSminus",16,0.5338967,1,57.69231
"pav",218,"obese","second",33,"CSminus",17,0.5894987,1,57.69231
"pav",218,"obese","second",34,"CSplus",17,0.6205521,1,79.67033
"pav",218,"obese","second",35,"CSplus",18,0.7471373,1,79.67033
"pav",218,"obese","second",36,"CSminus",18,0.5412095,1,57.69231
"pav",218,"obese","second",37,"CSminus",19,0.5855966,1,57.69231
"pav",218,"obese","second",38,"CSplus",19,0.5672396,1,79.67033
"pav",218,"obese","second",39,"CSplus",20,0.631351,1,79.67033
"pav",218,"obese","second",40,"CSminus",20,0.5292842,1,57.69231
"pav",219,"obese","second",1,"CSplus",1,0.6787338,1,84.61538
"pav",219,"obese","second",2,"CSminus",1,0.7150076,1,89.01099
"pav",219,"obese","second",3,"CSminus",2,0.9997129,0,89.01099
"pav",219,"obese","second",4,"CSplus",2,0.6735411,1,84.61538
"pav",219,"obese","second",5,"CSminus",3,0.6736761,1,89.01099
"pav",219,"obese","second",6,"CSplus",3,0.6408024,1,84.61538
"pav",219,"obese","second",7,"CSplus",4,0.9861061,1,84.61538
"pav",219,"obese","second",8,"CSminus",4,0,0,89.01099
"pav",219,"obese","second",9,"CSplus",5,0,0,84.61538
"pav",219,"obese","second",10,"CSminus",5,0,0,89.01099
"pav",219,"obese","second",11,"CSplus",6,0,0,84.61538
"pav",219,"obese","second",12,"CSminus",6,0.9704491,1,89.01099
"pav",219,"obese","second",13,"CSminus",7,0.7175594,1,89.01099
"pav",219,"obese","second",14,"CSplus",7,0.9107693,1,84.61538
"pav",219,"obese","second",15,"CSplus",8,0,0,84.61538
"pav",219,"obese","second",16,"CSminus",8,0,0,89.01099
"pav",219,"obese","second",17,"CSminus",9,0,0,89.01099
"pav",219,"obese","second",18,"CSplus",9,0.9078061,1,84.61538
"pav",219,"obese","second",19,"CSminus",10,0.9491857,1,89.01099
"pav",219,"obese","second",20,"CSplus",10,0,0,84.61538
"pav",219,"obese","second",21,"CSminus",11,0.884616,1,89.01099
"pav",219,"obese","second",22,"CSplus",11,0.9753429,1,84.61538
"pav",219,"obese","second",23,"CSplus",12,0,0,84.61538
"pav",219,"obese","second",24,"CSminus",12,0.983859,1,89.01099
"pav",219,"obese","second",25,"CSminus",13,0.7063458,1,89.01099
"pav",219,"obese","second",26,"CSplus",13,0,0,84.61538
"pav",219,"obese","second",27,"CSplus",14,0.7906782,1,84.61538
"pav",219,"obese","second",28,"CSminus",14,0,0,89.01099
"pav",219,"obese","second",29,"CSplus",15,0,0,84.61538
"pav",219,"obese","second",30,"CSminus",15,0,0,89.01099
"pav",219,"obese","second",31,"CSminus",16,0,0,89.01099
"pav",219,"obese","second",32,"CSplus",16,0,0,84.61538
"pav",219,"obese","second",33,"CSplus",17,0,0,84.61538
"pav",219,"obese","second",34,"CSminus",17,0,0,89.01099
"pav",219,"obese","second",35,"CSplus",18,0,0,84.61538
"pav",219,"obese","second",36,"CSminus",18,0,0,89.01099
"pav",219,"obese","second",37,"CSplus",19,0,0,84.61538
"pav",219,"obese","second",38,"CSminus",19,0,0,89.01099
"pav",219,"obese","second",39,"CSminus",20,0,0,89.01099
"pav",219,"obese","second",40,"CSplus",20,0,0,84.61538
"pav",220,"obese","second",1,"CSminus",1,0.4612741,1,62.08791
"pav",220,"obese","second",2,"CSplus",1,0.4653693,1,78.02198
"pav",220,"obese","second",3,"CSminus",2,0.4177034,1,62.08791
"pav",220,"obese","second",4,"CSplus",2,0.5065181,1,78.02198
"pav",220,"obese","second",5,"CSplus",3,0.579655,1,78.02198
"pav",220,"obese","second",6,"CSminus",3,0.4000647,1,62.08791
"pav",220,"obese","second",7,"CSplus",4,0.3184748,1,78.02198
"pav",220,"obese","second",8,"CSminus",4,0.3676638,1,62.08791
"pav",220,"obese","second",9,"CSminus",5,0.2863607,1,62.08791
"pav",220,"obese","second",10,"CSplus",5,0.4409213,1,78.02198
"pav",220,"obese","second",11,"CSminus",6,0.3549666,1,62.08791
"pav",220,"obese","second",12,"CSplus",6,0.3156973,1,78.02198
"pav",220,"obese","second",13,"CSminus",7,0.2887505,1,62.08791
"pav",220,"obese","second",14,"CSplus",7,0.3253529,1,78.02198
"pav",220,"obese","second",15,"CSminus",8,0.4626174,1,62.08791
"pav",220,"obese","second",16,"CSplus",8,0.3724543,1,78.02198
"pav",220,"obese","second",17,"CSplus",9,0.6808225,1,78.02198
"pav",220,"obese","second",18,"CSminus",9,0.3279743,1,62.08791
"pav",220,"obese","second",19,"CSplus",10,0.352174,1,78.02198
"pav",220,"obese","second",20,"CSminus",10,0.3051005,1,62.08791
"pav",220,"obese","second",21,"CSminus",11,0.4083184,1,62.08791
"pav",220,"obese","second",22,"CSplus",11,0.484399,1,78.02198
"pav",220,"obese","second",23,"CSminus",12,0.3830433,1,62.08791
"pav",220,"obese","second",24,"CSplus",12,0.9998371,1,78.02198
"pav",220,"obese","second",25,"CSplus",13,0.5097588,1,78.02198
"pav",220,"obese","second",26,"CSminus",13,0.2519966,1,62.08791
"pav",220,"obese","second",27,"CSminus",14,0.505052,1,62.08791
"pav",220,"obese","second",28,"CSplus",14,0.8950521,1,78.02198
"pav",220,"obese","second",29,"CSplus",15,0.7813318,1,78.02198
"pav",220,"obese","second",30,"CSminus",15,0.6444359,1,62.08791
"pav",220,"obese","second",31,"CSminus",16,0.3458443,1,62.08791
"pav",220,"obese","second",32,"CSplus",16,0.3639006,1,78.02198
"pav",220,"obese","second",33,"CSminus",17,0.3186894,1,62.08791
"pav",220,"obese","second",34,"CSplus",17,0.2868678,1,78.02198
"pav",220,"obese","second",35,"CSminus",18,0.309959,1,62.08791
"pav",220,"obese","second",36,"CSplus",18,0.3655871,1,78.02198
"pav",220,"obese","second",37,"CSplus",19,0.4109196,1,78.02198
"pav",220,"obese","second",38,"CSminus",19,0.5003459,1,62.08791
"pav",220,"obese","second",39,"CSminus",20,0.5371908,1,62.08791
"pav",220,"obese","second",40,"CSplus",20,0.658256,1,78.02198
"pav",221,"obese","second",1,"CSplus",1,0.4019301,1,50.82418
"pav",221,"obese","second",2,"CSminus",1,0.3222483,1,50
"pav",221,"obese","second",3,"CSminus",2,0.3259753,1,50
"pav",221,"obese","second",4,"CSplus",2,0.3029465,1,50.82418
"pav",221,"obese","second",5,"CSminus",3,0.2879858,1,50
"pav",221,"obese","second",6,"CSplus",3,0.2353523,1,50.82418
"pav",221,"obese","second",7,"CSplus",4,0.4951324,1,50.82418
"pav",221,"obese","second",8,"CSminus",4,0.6683115,1,50
"pav",221,"obese","second",9,"CSminus",5,0.2633171,1,50
"pav",221,"obese","second",10,"CSplus",5,0.5190274,1,50.82418
"pav",221,"obese","second",11,"CSminus",6,0.7661722,1,50
"pav",221,"obese","second",12,"CSplus",6,0.3722672,1,50.82418
"pav",221,"obese","second",13,"CSplus",7,0.3112551,1,50.82418
"pav",221,"obese","second",14,"CSminus",7,0.6120376,1,50
"pav",221,"obese","second",15,"CSplus",8,0.5817834,1,50.82418
"pav",221,"obese","second",16,"CSminus",8,0.5280808,1,50
"pav",221,"obese","second",17,"CSplus",9,0.1820821,1,50.82418
"pav",221,"obese","second",18,"CSminus",9,0.7086285,1,50
"pav",221,"obese","second",19,"CSplus",10,0.6619138,1,50.82418
"pav",221,"obese","second",20,"CSminus",10,0.514269,1,50
"pav",221,"obese","second",21,"CSplus",11,0.2187039,1,50.82418
"pav",221,"obese","second",22,"CSminus",11,0.4248854,1,50
"pav",221,"obese","second",23,"CSplus",12,0.2409218,1,50.82418
"pav",221,"obese","second",24,"CSminus",12,0.365281,1,50
"pav",221,"obese","second",25,"CSplus",13,0.7392619,1,50.82418
"pav",221,"obese","second",26,"CSminus",13,0.5837883,1,50
"pav",221,"obese","second",27,"CSplus",14,0.4739421,1,50.82418
"pav",221,"obese","second",28,"CSminus",14,0.4217717,1,50
"pav",221,"obese","second",29,"CSminus",15,0.681173,1,50
"pav",221,"obese","second",30,"CSplus",15,0.3108702,1,50.82418
"pav",221,"obese","second",31,"CSplus",16,0.6681114,1,50.82418
"pav",221,"obese","second",32,"CSminus",16,0.534662,1,50
"pav",221,"obese","second",33,"CSplus",17,0,0,50.82418
"pav",221,"obese","second",34,"CSminus",17,0.6077805,1,50
"pav",221,"obese","second",35,"CSminus",18,0.619446,1,50
"pav",221,"obese","second",36,"CSplus",18,0.337564,1,50.82418
"pav",221,"obese","second",37,"CSplus",19,0.982163,1,50.82418
"pav",221,"obese","second",38,"CSminus",19,0.394227,1,50
"pav",221,"obese","second",39,"CSminus",20,0.2376773,1,50
"pav",221,"obese","second",40,"CSplus",20,0.6039862,1,50.82418
"pav",222,"obese","second",1,"CSminus",1,0.4144028,1,50
"pav",222,"obese","second",2,"CSplus",1,0.3895151,1,71.7033
"pav",222,"obese","second",3,"CSplus",2,0.3607799,1,71.7033
"pav",222,"obese","second",4,"CSminus",2,0.571123,1,50
"pav",222,"obese","second",5,"CSminus",3,0.3271419,1,50
"pav",222,"obese","second",6,"CSplus",3,0.3777264,1,71.7033
"pav",222,"obese","second",7,"CSminus",4,0.2757902,1,50
"pav",222,"obese","second",8,"CSplus",4,0.294791,1,71.7033
"pav",222,"obese","second",9,"CSminus",5,0.4330947,1,50
"pav",222,"obese","second",10,"CSplus",5,0.5207113,1,71.7033
"pav",222,"obese","second",11,"CSminus",6,0.324433,1,50
"pav",222,"obese","second",12,"CSplus",6,0.321843,1,71.7033
"pav",222,"obese","second",13,"CSplus",7,0.4060376,1,71.7033
"pav",222,"obese","second",14,"CSminus",7,0.6261109,1,50
"pav",222,"obese","second",15,"CSplus",8,0.3086697,1,71.7033
"pav",222,"obese","second",16,"CSminus",8,0.428862,1,50
"pav",222,"obese","second",17,"CSminus",9,0,0,50
"pav",222,"obese","second",18,"CSplus",9,0.299061,1,71.7033
"pav",222,"obese","second",19,"CSplus",10,0.3149725,1,71.7033
"pav",222,"obese","second",20,"CSminus",10,0.2994767,1,50
"pav",222,"obese","second",21,"CSplus",11,0.3965762,1,71.7033
"pav",222,"obese","second",22,"CSminus",11,0.3363426,1,50
"pav",222,"obese","second",23,"CSplus",12,0.4387019,1,71.7033
"pav",222,"obese","second",24,"CSminus",12,0.6246643,1,50
"pav",222,"obese","second",25,"CSplus",13,0.6050836,0,71.7033
"pav",222,"obese","second",26,"CSminus",13,0.4681395,1,50
"pav",222,"obese","second",27,"CSminus",14,0.3490932,1,50
"pav",222,"obese","second",28,"CSplus",14,0.5621105,1,71.7033
"pav",222,"obese","second",29,"CSminus",15,0.4233793,1,50
"pav",222,"obese","second",30,"CSplus",15,0.4905754,1,71.7033
"pav",222,"obese","second",31,"CSplus",16,0.450641,1,71.7033
"pav",222,"obese","second",32,"CSminus",16,0.4420677,1,50
"pav",222,"obese","second",33,"CSplus",17,0.4956919,1,71.7033
"pav",222,"obese","second",34,"CSminus",17,0.3940991,1,50
"pav",222,"obese","second",35,"CSminus",18,0.4296523,1,50
"pav",222,"obese","second",36,"CSplus",18,0.5467177,1,71.7033
"pav",222,"obese","second",37,"CSplus",19,0.5614145,1,71.7033
"pav",222,"obese","second",38,"CSminus",19,0.5395495,1,50
"pav",222,"obese","second",39,"CSplus",20,0.4484151,1,71.7033
"pav",222,"obese","second",40,"CSminus",20,0.4166335,1,50
"pav",223,"obese","second",1,"CSplus",1,0.3048224,1,83.24176
"pav",223,"obese","second",2,"CSminus",1,0.3956351,1,59.34066
"pav",223,"obese","second",3,"CSminus",2,0.3889208,1,59.34066
"pav",223,"obese","second",4,"CSplus",2,0.4001434,1,83.24176
"pav",223,"obese","second",5,"CSplus",3,0.4630677,1,83.24176
"pav",223,"obese","second",6,"CSminus",3,0.3173973,1,59.34066
"pav",223,"obese","second",7,"CSminus",4,0.4291234,1,59.34066
"pav",223,"obese","second",8,"CSplus",4,0.4720573,1,83.24176
"pav",223,"obese","second",9,"CSplus",5,0.5172271,1,83.24176
"pav",223,"obese","second",10,"CSminus",5,0.6051879,1,59.34066
"pav",223,"obese","second",11,"CSplus",6,0.4564464,1,83.24176
"pav",223,"obese","second",12,"CSminus",6,0.5125348,1,59.34066
"pav",223,"obese","second",13,"CSplus",7,0.5435517,1,83.24176
"pav",223,"obese","second",14,"CSminus",7,0.512487,1,59.34066
"pav",223,"obese","second",15,"CSplus",8,0.3829041,1,83.24176
"pav",223,"obese","second",16,"CSminus",8,0.5564967,1,59.34066
"pav",223,"obese","second",17,"CSplus",9,0.5230934,1,83.24176
"pav",223,"obese","second",18,"CSminus",9,0.452858,1,59.34066
"pav",223,"obese","second",19,"CSplus",10,0.4121143,1,83.24176
"pav",223,"obese","second",20,"CSminus",10,0.6114907,1,59.34066
"pav",223,"obese","second",21,"CSplus",11,0.674856,1,83.24176
"pav",223,"obese","second",22,"CSminus",11,0.5218714,1,59.34066
"pav",223,"obese","second",23,"CSminus",12,0.5615339,1,59.34066
"pav",223,"obese","second",24,"CSplus",12,0.4945587,1,83.24176
