bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-obese248_ses-second_task-PIT_run-01_bold	0.002538747252747253	0.026246144615384617	1	42.91213213702639	1.1569241887885464	1.009115600594713	0.523003746460702	2298.057373046875	0.5129000602089739	402	88.35164835164835	2.4856584884264894	2.4082466666666664	2.7768566666666668	2.2718721319461346	0.0219313	-0.00803179107606411	0.017376696690917015	455	70	70	40	5.9475324340849705	2.0	3.0	3.0	3.6000001430511475	39.1855376133362	8.009311206132145	28.556882858276367	12.402198791503906	113658.0	5.378022193908691	102.01352081298826	47.557796478271484	5.3747502012774895	83.83869410515247	629.3082275390625	632.0978393554688	43004.0	483.0372741699219	779.5613647460938	106.27777099609375	36.28035518643446
sub-obese248_ses-second_task-hedonicreactivity_run-01_bold	0.0015306390328151986	0.03666229965457685	0	53.24523735371966	1.12585167250865	0.9743396716262974	0.5227611406016626	2335.8828125	0.8807760127407271	545	94.12780656303973	2.5188345991867056	2.41989	2.83825	2.298363797560117	0.0302183	-0.005571288056671619	0.015483730472624302	579	70	70	40	5.884477860461632	2.0	3.0	3.0	3.6000001430511475	39.67134174044496	7.996834072116868	28.75336265563965	12.414507865905762	113705.0	5.42314338684082	101.48428497314447	48.12963104248047	5.313393666831995	84.41489464386918	630.83447265625	634.0941162109375	43008.0	480.7366058349609	782.1348907470704	107.75582122802734	29.745382761000656
sub-obese248_ses-second_task-pav_run-01_bold	0.0016397995991983968	0.018044717294589178	0	46.44024053827308	1.2196642984738948	1.017989353674698	0.5218905471459263	2400.26025390625	0.5577278007117615	459	91.98396793587175	2.4569340444385723	2.38444	2.7489566666666665	2.2374054666490504	0.0273933	-0.00814799778163433	0.015145142562687397	499	70	70	40	5.894513213802397	2.0	3.0	3.0	3.6000001430511475	40.874224000045324	7.638817596587697	28.446319580078125	12.198396682739258	113677.0	5.521042346954346	102.32224426269529	48.244503021240234	5.230279944624817	84.71636493750634	629.7228393554688	632.2705688476562	43011.0	480.50701904296875	780.9478759765625	107.26300811767578	43.8926833246951
sub-obese248_ses-second_task-inst_run-01_bold	0.0013891050583657587	0.015034298015564202	0	42.45020990070313	1.2080173973828137	1.0111825383984376	0.5215208232383806	2436.435302734375	0.4399725313318095	226	87.93774319066148	2.450159229589025	2.374356666666667	2.7360933333333333	2.2400276887670745	0.0153057	-0.009133134968578815	0.01753965951502323	257	70	70	40	5.9406669504624485	2.0	3.0	3.0	3.6000001430511475	39.86995595501315	7.574539395050104	28.26576805114746	12.151750564575195	113580.0	5.482490062713623	101.45194625854478	48.04157638549805	5.074590057035948	86.02558667196307	631.4575805664062	633.62255859375	43035.0	483.3817108154297	783.9583496093749	106.6572494506836	47.59323424194008
sub-obese248_ses-third_task-PIT_run-01_bold	0.004553638344226579	0.023834928932461877	0	43.89961956471619	1.1863689330786018	1.0287809967903923	0.5242358276243301	2262.99755859375	0.5507231996937011	398	86.71023965141612	2.458750575080051	2.38441	2.7807666666666666	2.2110750585734857	0.0353219	-0.013018732890486717	0.014303380623459816	459	70	70	40	5.912115616958998	2.0	3.0	3.0	3.5999999046325684	41.05132599661873	8.062254720737508	30.04854965209961	12.747276306152344	113441.0	5.825707912445068	105.72766876220703	53.63261032104492	4.73958823143843	87.08270087585605	639.7109985351562	640.6851806640625	43186.0	487.81697845458984	799.4689331054688	108.3669204711914	36.46992821933236
sub-obese248_ses-third_task-hedonicreactivity_run-01_bold	0.0042827874564459936	0.03295743885017421	0	54.33146489736479	1.1893602517626527	1.0228982253752188	0.5259293169839601	2198.750244140625	0.8679703167739298	530	92.33449477351917	2.4941242791483975	2.41201	2.8179933333333334	2.2523695041118597	0.0300618	-0.014529325999319553	0.012988290749490261	574	70	70	40	5.913661276025365	2.0	3.0	3.0	3.5999999046325684	39.643254100300815	8.634736650755677	30.790225982666016	12.949477195739746	113679.0	5.825784206390381	109.86306991577142	54.20500183105469	4.957297870744445	86.2195538262213	638.677001953125	640.3544921875	43150.0	485.5230056762696	795.2852874755858	108.28267669677734	30.712273391894996
sub-obese248_ses-third_task-pav_run-01_bold	0.004238910891089109	0.027635563168316835	0	53.882138320337226	1.2183394492857151	1.0337842968849202	0.5249172600110894	2276.32421875	0.8396581490252238	477	94.45544554455445	2.4722163159966377	2.3862533333333333	2.7994066666666666	2.2309889479899128	0.021743	-0.015188828110694885	0.01430597249418497	505	70	70	40	5.880379837567876	2.0	3.0	3.0	3.5999999046325684	40.279970213511206	8.15431220178081	30.534770965576172	12.769307136535645	113556.0	5.833663463592529	109.13762474060059	54.6693000793457	4.758519227859208	88.36893793236476	642.0337524414062	643.60791015625	43234.0	489.29288482666016	801.8558654785156	109.44879150390625	34.16059548500925
sub-obese248_ses-third_task-inst_run-01_bold	0.006199847908745247	0.02205977342205323	0	50.56616460629772	1.2755759247328244	1.0705991792366405	0.5238997725769083	2267.85595703125	0.6527126629881707	223	84.79087452471482	2.443979278739186	2.36076	2.76515	2.206027836217558	0.0161706	-0.013941686600446701	0.013796841725707054	263	70	70	40	5.913140839472268	2.0	3.0	3.0	3.5999999046325684	41.44798176789118	8.033109594842907	30.006175994873047	12.779467582702637	113398.0	5.878326892852783	106.19771575927734	53.791358947753906	4.644344988542663	88.71940902564309	641.8226928710938	642.927734375	43265.0	489.7140686035156	800.9969604492187	108.72737884521484	38.760569604928605
sub-obese249_ses-second_task-PIT_run-01_bold	0.002197527593818984	0.012982096445916113	1	35.177542386902665	1.1152679925221243	1.0060902989380531	0.5294470340592665	1457.148681640625	0.3776981128303318	351	77.48344370860927	2.4934014528636	2.515433333333333	2.8041933333333335	2.160577691924134	0.0666238	-0.007243691477924585	0.0014388501876965165	453	70	70	40	5.3449478544217115	2.0	3.0	3.0	3.6000001430511475	25.152360590325706	10.176934522374022	38.165504455566406	13.682119369506836	119026.0	5.518764019012451	164.61699676513672	64.7691879272461	3.4528875016278535	79.35686288700394	545.1514892578125	545.0	39047.0	389.4977905273438	705.664013671875	101.96414184570312	43.04462601256091
sub-obese249_ses-second_task-hedonicreactivity_run-01_bold	0.004668571428571428	0.01903933054945055	0	42.472282610613206	1.1478050968238993	1.063270009858491	0.5317271942557905	1437.153564453125	0.6471050194041373	571	89.63893249607536	2.531387748557595	2.54285	2.8452633333333335	2.206049912339452	0.0381999	-0.008041907101869583	0.002412676578387618	637	70	70	40	5.2928087036212235	2.0	3.0	3.0	3.6000001430511475	21.362075122093835	10.499244224359277	39.09181213378906	13.811616897583008	119086.0	5.483516693115234	169.89011764526367	65.16741943359375	3.445635494259119	79.1097775990627	542.209716796875	542.09033203125	39104.0	384.21077423095704	701.9626342773437	102.41885375976562	35.87110002001282
sub-obese249_ses-second_task-pav_run-01_bold	0.003485874263261297	0.018535915324165028	0	40.47217494460631	1.093647952007873	1.0170324344881891	0.5292862924044804	1534.1239013671875	0.5655626456560178	420	82.5147347740668	2.5306425633629908	2.53763	2.8475366666666666	2.2067610234223065	0.0401682	-0.008092124946415424	0.0013977838680148125	509	70	70	40	5.326833920649119	2.0	3.0	3.0	3.6000001430511475	23.072348364912138	9.891783335940751	37.996437072753906	13.388998985290527	118896.0	5.428290843963623	165.09332656860352	64.21382141113281	3.572689607864868	78.67691457951791	543.0994262695312	542.783935546875	39091.0	387.53733825683594	702.2082824707031	101.89485931396484	37.207494732167106
sub-obese249_ses-second_task-inst_run-01_bold	0.003849272030651341	0.014411793026819924	0	36.511273193653835	1.1420096919615386	1.0398111839615387	0.5285739063882521	1469.220458984375	0.3866293929490334	189	72.41379310344827	2.4964292305038462	2.50788	2.810446666666667	2.1709610248448707	0.0197886	-0.008030605502426624	0.002714448608458042	261	70	70	40	5.373829226534708	2.0	3.0	3.0	3.6000001430511475	22.59667938364941	10.048748212769118	37.462188720703125	13.55555534362793	119097.0	5.452106952667236	162.13409423828125	63.11463928222656	3.6192773801600007	77.06407339354502	540.3401489257812	539.8773803710938	39000.0	386.5350372314453	696.9852539062499	100.46289825439453	42.74715382256545
sub-obese249_ses-third_task-PIT_run-01_bold	0.0026937173913043483	0.022037844347826088	1	37.89601295246189	1.0419936746840959	0.9601552786056646	0.532869356030888	1424.4903564453125	0.40749182398740835	400	86.95652173913044	2.511184970777941	2.50859	2.818773333333333	2.20619157900049	0.0180293	-0.006998943630605936	0.009053691290318966	460	70	70	40	5.385418221356611	2.0	3.0	3.0	3.6000001430511475	20.749776011825496	11.148521786640549	43.85261917114258	15.552173614501953	118532.0	6.517391204833984	188.68237686157227	73.9477767944336	4.059029925904262	86.22462131427284	609.0184936523438	609.3597412109375	39286.0	439.5983428955078	782.964111328125	113.14849853515625	35.69380641303724
sub-obese249_ses-third_task-hedonicreactivity_run-01_bold	0.0034295031055900623	0.023067328105590063	0	39.29335183939346	1.084830596127528	1.0148709833748049	0.5357649685092507	1386.7933349609375	0.49652908380887945	573	88.9751552795031	2.546781266620727	2.5389399999999998	2.8609733333333334	2.2404304665288475	0.0320376	-0.0064177196472883224	0.008863069117069244	644	70	70	40	5.335548402237822	2.0	3.0	3.0	3.6000001430511475	19.2907457568754	12.047294662918834	45.10169219970703	15.849379539489746	118309.0	6.278571510314942	193.5677062988281	74.83504486083984	3.8556843839010213	88.41739578685754	609.349609375	611.0023193359375	39486.0	432.3571472167969	784.6956787109375	114.51392364501953	33.41757088189479
sub-obese249_ses-third_task-pav_run-01_bold	0.002726455445544555	0.02273785445544554	0	38.31616049722226	1.069317948194445	0.9939263819841269	0.5327191585218128	1442.284912109375	0.4707556727713935	439	86.93069306930693	2.5007546003761494	2.49473	2.79897	2.2085638011284483	0.0308685	-0.010239423252642155	0.011766333132982254	505	70	70	40	5.403046604947121	2.0	3.0	3.0	3.6000001430511475	20.30320211654769	11.20318886930808	43.50751876831055	15.403961181640625	118555.0	6.4514851570129395	189.59129333496088	73.17867279052734	4.085156398084759	85.89401296433935	607.9779052734375	608.427734375	39203.0	437.1374450683594	781.2493469238282	112.6068344116211	34.858910859096795
sub-obese249_ses-third_task-inst_run-01_bold	0.005757695473251029	0.022704637037037036	0	43.78884805694216	1.144912905082644	1.0366039939669422	0.5275609895923407	1509.1322021484375	0.5022916872067764	199	81.89300411522633	2.48561960052483	2.485586666666667	2.7739333333333334	2.1973388015744897	0.0502964	-0.007518242113292217	0.010864000767469406	243	70	70	40	5.4409241317749775	2.0	3.0	3.0	3.6000001430511475	22.103804078438838	10.597860171732668	41.74947738647461	15.069958686828613	118824.0	6.448559284210205	180.89649429321287	72.00889587402344	4.290425701421983	85.74687482912877	611.5970458984375	612.0164184570312	39003.0	446.3263366699219	783.5349487304687	112.48246765136719	33.60652356594801
sub-obese250_ses-second_task-PIT_run-01_bold	0.0021173626373626373	0.014275525846153847	0	34.40057482713653	1.2266251895594715	1.0181982059691628	0.5425080175721461	1868.4580078125	0.20396369538370512	155	34.065934065934066	2.502075154778576	2.3593766666666665	2.851226666666667	2.295622131002394	0.0289736	-0.026514403522014618	0.035933881998062134	455	70	70	40	5.312594432701374	2.0	3.0	3.0	3.6000001430511475	20.525235736242173	10.609566719534751	46.32856750488281	15.659341812133789	113618.0	6.874725818634033	194.83924179077127	82.32844543457031	4.356390758658129	109.3606452224072	713.4093627929688	722.1395874023438	43022.0	504.5937454223633	898.8063110351562	135.92816162109375	44.39054823014885
sub-obese250_ses-second_task-hedonicreactivity_run-01_bold	0.0010606034482758622	0.014364865724137931	0	37.65709030063903	1.1715543587564772	1.002067423488773	0.5443569086329404	1807.077392578125	0.29998638649017406	406	70.0	2.4954090436958327	2.357416666666667	2.8353300000000004	2.29348046442083	0.0262427	-0.027836330235004425	0.03696918860077858	580	70	70	40	5.300304379772152	2.0	3.0	3.0	3.6000001430511475	19.573971554798376	10.789765124170815	47.654388427734375	15.875862121582031	113831.0	6.929310321807861	203.85000610351562	84.04605102539062	4.27994518248472	109.98480591589734	715.9276733398438	724.0396728515625	42904.0	503.73682250976566	902.2945007324219	136.60182189941406	44.16456224245485
sub-obese250_ses-second_task-pav_run-01_bold	0.0017477510040160643	0.012082790060240964	1	33.591286999134816	1.189666975331992	1.0144025714285727	0.5429655339375423	1808.8970947265625	0.23424910180703237	219	43.975903614457835	2.4753320068777134	2.3296966666666665	2.8193466666666667	2.276952687299807	0.0426695	-0.02771708555519581	0.034307464957237244	498	70	70	40	5.42969006473392	2.0	3.0	3.0	3.6000001430511475	20.522875405426937	10.63722440194994	46.6440544128418	15.865461349487305	113948.0	7.002007961273193	197.4867385864256	82.40007019042969	4.352411670237517	108.04391274673124	712.4503784179688	720.722900390625	42750.0	509.24856414794925	894.7464447021484	132.73583984375	47.50950014241971
sub-obese250_ses-second_task-inst_run-01_bold	0.0024901181102362203	0.011759755708661418	0	36.09571927328065	1.2535723473517786	1.0304217655731231	0.5414341891018702	1897.96826171875	0.2201299858550166	105	41.338582677165356	2.485194599375895	2.3379233333333334	2.83358	2.2840804647943522	0.0113908	-0.028555475175380707	0.034733712673187256	254	70	70	40	5.372332724788147	2.0	3.0	3.0	3.6000001430511475	20.196673333909864	10.35486747423928	45.524715423583984	15.401575088500977	113850.0	6.842519760131836	193.219883728027	81.03329467773438	4.4635223691306205	106.43507578122762	705.9918212890625	715.3267822265625	42904.0	498.10589904785155	885.9560791015625	133.14857482910156	50.15689415828092
sub-obese250_ses-third_task-PIT_run-01_bold	0.0007877631578947368	0.011480814978070174	0	34.02210431364836	1.2303584330329669	0.994377724681318	0.5396224514472076	1893.3397216796875	0.1889861160337005	157	34.42982456140351	2.4537897850382855	2.3310999999999997	2.782216666666667	2.24805268844819	0.0381447	-0.02277495339512825	0.03346575051546097	456	70	70	40	5.450350249992257	2.0	3.0	3.0	3.6000001430511475	22.654097963115337	10.384718146042841	42.13142776489258	14.947368621826172	113754.0	6.42543888092041	170.69737472534104	73.69779968261719	4.678776347537451	102.25729384617107	687.8402709960938	696.2214965820312	42906.0	494.24781799316406	860.0712890625	127.73736572265625	50.39147721603513
sub-obese250_ses-third_task-hedonicreactivity_run-01_bold	0.00245897746967071	0.014951428544194107	0	36.617600646128494	1.2286289280208333	1.0471704673263886	0.5412373348793704	1868.40283203125	0.3130934098199126	448	77.64298093587522	2.490840525151338	2.3524933333333333	2.824586666666667	2.2954415754540136	0.0374283	-0.023264596238732338	0.03448602184653282	577	70	70	40	5.325395224875677	2.0	3.0	3.0	3.6000001430511475	20.88094582398704	10.588914302061337	42.61396789550781	15.008665084838867	113524.0	6.355286121368408	173.7231414794921	73.64189147949219	4.426959327902574	103.42498787861713	682.9730834960938	691.8968505859375	43116.0	477.3227996826172	858.8955841064453	129.9225311279297	43.71675850171596
sub-obese250_ses-third_task-pav_run-01_bold	0.0014881673306772908	0.01446656344621514	0	33.8207285836527	1.1595715021556885	1.0053931940718561	0.5396591070610524	1852.8590087890625	0.3023985342750234	338	67.33067729083665	2.4821795995044864	2.34638	2.8257866666666662	2.2743721318467935	0.0575386	-0.023307358846068382	0.03278083726763725	502	70	70	40	5.309676157245298	2.0	3.0	3.0	3.6000001430511475	22.339071189343173	10.838944077688787	41.86329650878906	15.02988052368164	113619.0	6.167330741882324	169.24382476806633	73.14501953125	4.683312847243681	103.69655094366446	684.285888671875	693.8147583007812	43075.0	483.04802856445315	860.0360961914062	130.66836547851562	43.99733698822092
sub-obese250_ses-third_task-inst_run-01_bold	0.0019055967078189303	0.012416891193415639	0	34.70792693942146	1.2046466094628099	1.0216326154545456	0.5384200115515652	1910.2371826171875	0.2517796837471972	122	50.205761316872426	2.486077191969444	2.3481566666666667	2.8260666666666663	2.2840082425749997	0.0138281	-0.023750219494104385	0.032576654106378555	243	70	70	40	5.262778157840845	2.0	3.0	3.0	3.6000001430511475	22.811075732142875	10.030443608886545	40.704933166503906	14.674896240234375	113458.0	6.382715702056885	164.3028694152831	71.4240951538086	4.737237970350895	101.9212560447538	676.1832275390625	686.8045043945312	43252.0	468.9491607666016	848.4559356689454	130.50076293945312	48.48278317786753
sub-obese251_ses-second_task-PIT_run-01_bold	0.001270239651416122	0.020895552941176468	0	33.293894567751074	1.095239818799126	0.9792172704803497	0.500684324205977	1825.545166015625	0.22836134692462065	203	44.226579520697165	2.445817241986166	2.38583	2.7134300000000002	2.2381917259584987	0.0234502	-0.017157524824142456	0.0035032948944717646	459	70	70	40	5.6354887034455245	2.0	3.0	3.0	3.5999999046325684	21.223254923405243	6.8929700286770546	28.62748908996582	10.810457229614258	124998.0	4.884531497955322	122.20762367248533	49.24275207519531	6.316535322044462	57.188412478709125	475.738037109375	481.40521240234375	34449.0	339.02178344726565	585.1716430664062	85.42262268066406	40.72065863298485
sub-obese251_ses-second_task-hedonicreactivity_run-01_bold	0.0018662984218077475	0.024079113916786226	0	36.86462503748565	1.1230709563649426	0.9976067650431043	0.501855041156798	1770.23046875	0.3351512549619796	327	46.91535150645624	2.4473300196212606	2.3874633333333333	2.7324933333333337	2.222033392197116	0.0439776	-0.017961252480745316	-0.0003805172455031425	697	70	70	40	5.6627532290335	2.0	3.0	3.0	3.5999999046325684	21.034464258405734	7.113087273515941	29.141284942626953	11.0	125188.0	4.9354376792907715	124.87446327209447	49.47659683227539	6.186885326189227	58.008712107051004	477.1434631347656	482.5638427734375	34519.0	340.32037658691405	588.7004211425782	85.2159423828125	37.05186500493437
sub-obese251_ses-second_task-pav_run-01_bold	0.006335798816568048	0.024668293885601576	1	36.11733754709486	1.1436348811462447	1.0396478155335962	0.5023506612590553	1848.097412109375	0.32648811479728923	187	36.883629191321496	2.4941468719291744	2.4250000000000003	2.7837599999999996	2.2736806157875225	0.0290308	-0.019071755930781364	0.005814713891595602	507	70	70	40	5.546183628608088	2.0	3.0	3.0	3.5999999046325684	20.184007277115448	7.123508921829511	29.397377014160156	10.781064987182617	124777.0	4.723865985870361	128.88876037597652	50.899169921875	5.840112238123023	57.716245653791105	473.3206481933594	479.65484619140625	34739.0	326.18559570312505	585.9962646484374	86.4825210571289	36.93357305240352
sub-obese251_ses-second_task-inst_run-01_bold	0.0019896402877697845	0.024795476618705035	0	40.14964716541516	1.142227379891696	1.0088565257039714	0.5014055799756788	1788.413330078125	0.4262255219324208	226	81.29496402877697	2.460601501249718	2.40443	2.7386966666666663	2.238677837082488	0.051943	-0.018343569710850716	0.004570786841213703	278	70	70	40	5.564148244394298	2.0	3.0	3.0	3.5999999046325684	20.37620215092979	7.018361372599519	28.60821533203125	10.80215835571289	124944.0	4.820144176483154	124.42230300903307	49.243385314941406	6.2988204961293	55.93891471057403	470.065185546875	477.17266845703125	34665.0	324.8474975585937	578.09423828125	85.7572021484375	36.64113722741604
sub-obese251_ses-third_task-PIT_run-01_bold	0.001381353711790393	0.026052001746724892	1	32.90364169873082	1.0760374154048145	0.9636006946389496	0.500339082628172	1862.2066650390625	0.25201456100430875	212	46.2882096069869	2.4634366369484546	2.39305	2.75361	2.2436499108453627	0.0369011	-0.01658475585281849	0.001542249578051269	458	70	70	40	5.669019640507901	2.0	3.0	3.0	3.6000001430511475	22.868634887108506	7.510125457225416	29.32065200805664	11.165939331054688	124812.0	4.919214248657227	121.85153045654283	50.107627868652344	6.435163868974971	60.110113435706495	494.8999938964844	499.30242919921875	34796.0	359.4208450317383	612.2232513427734	88.07435607910156	37.108953547431156
sub-obese251_ses-third_task-hedonicreactivity_run-01_bold	0.0023543484848484847	0.026813182727272726	0	37.32683470613053	1.1195570364795138	1.0388414383459799	0.4996838974710793	1838.8253173828125	0.3906645204412242	416	63.03030303030303	2.464512612258839	2.4157100000000002	2.7507	2.227127836776517	0.0263155	-0.013682532124221325	0.003433428704738617	660	70	70	40	5.805125312327128	2.0	3.0	3.0	3.5999999046325684	22.095810185814646	8.66873010715494	31.404226303100586	12.259090423583984	124792.0	5.192424297332764	127.28939056396484	53.010276794433594	6.785891673098972	63.849602899734506	537.6130981445312	542.07421875	34558.0	395.21772308349614	661.361703491211	93.37720489501953	36.00550486508291
sub-obese251_ses-third_task-pav_run-01_bold	0.0016970019723865875	0.02223011597633136	0	34.55554490974307	1.0985535627470364	0.9593277493280624	0.5008524422373762	1878.0380859375	0.25895013217522816	167	32.938856015779095	2.4481051557704414	2.3806333333333334	2.7429433333333333	2.220738800644657	0.0328595	-0.017083963379263878	0.002067118650302291	507	70	70	40	5.698737426731292	2.0	3.0	3.0	3.6000001430511475	22.06008482223278	7.696665291524182	29.863683700561523	11.177515029907227	124843.0	4.757396697998047	125.71400756835926	51.657047271728516	6.391625355312444	60.184293316603714	495.5414123535156	499.8580017089844	34799.0	361.260952758789	612.0780883789062	87.71255493164062	40.612014724640176
sub-obese251_ses-third_task-inst_run-01_bold	0.002403296296296296	0.026615944814814812	0	44.02009007498135	1.1385927746840157	1.0107169775836422	0.5005725472106723	1877.362060546875	0.5726439150671208	227	84.07407407407408	2.473494599631753	2.3934366666666667	2.762283333333333	2.264763798895261	0.0351227	-0.016892068088054657	0.004127091728150845	270	70	70	40	5.620668853118646	2.0	3.0	3.0	3.6000001430511475	21.91987569236918	7.283970068490307	28.839618682861328	10.922222137451172	124838.0	4.796296119689941	120.26721878051757	49.28049850463867	6.43054561925962	57.640278578447145	483.283935546875	489.23333740234375	34879.0	338.2036834716797	595.0122192382812	87.04058837890625	36.7156254441943
sub-obese252_ses-second_task-PIT_run-01_bold	0.0038918599562363246	0.022968420743982493	0	30.232885017850883	1.1212576834649117	1.0285655289035078	0.5038571164803882	2754.133544921875	0.26508299896796045	211	46.17067833698031	2.4767920566519943	2.3415133333333333	2.8675433333333333	2.2213195032893154	0.0779671	-0.0162070170044899	0.0038870887365192175	457	70	70	40	5.949279679123972	2.0	3.0	3.0	3.5999999046325684	46.522853652223354	6.005025656093708	25.396692276000977	10.599562644958496	118205.0	5.113785743713379	95.20918884277313	48.87299346923828	7.370815962682322	68.15264680506489	575.33837890625	580.8742065429688	39376.0	438.5809631347656	700.4266967773438	97.6364974975586	40.0032953156624
sub-obese252_ses-second_task-hedonicreactivity_run-01_bold	0.002186975945017182	0.029223089690721647	0	39.93571834289157	1.1279469680034435	1.0014829439242685	0.5029697338484341	2765.21435546875	0.5084177455234689	489	84.02061855670104	2.4677005753003676	2.3292633333333335	2.837813333333333	2.2360250592344353	0.0269093	-0.015128779225051403	0.0057748486287891865	582	70	70	40	6.071423091963977	2.0	3.0	3.0	3.5999999046325684	47.31355668298651	6.1061810031714945	24.879865646362305	10.599656105041504	118248.0	5.056701183319092	93.10472679138181	46.81647872924805	6.926202470486535	68.84164419835722	578.0449829101562	582.862548828125	39307.0	443.64072875976564	704.4187377929687	95.999755859375	36.98565998044796
sub-obese252_ses-second_task-pav_run-01_bold	0.002028842315369261	0.03351920379241517	0	41.47090356452001	1.083223226880001	0.9914065461999998	0.5031410649027754	2829.558349609375	0.6032511931264876	418	83.43313373253493	2.503368723863344	2.3474833333333334	2.8796199999999996	2.283002838256699	0.0220422	-0.01566767506301403	0.004770864732563496	501	70	70	40	6.058773118276891	2.0	3.0	3.0	3.5999999046325684	41.04845582547117	5.980717549346512	24.761009216308594	10.495010375976562	118250.0	5.035928249359131	91.73024024963362	46.436927795410156	7.000436578197174	68.20413610330277	575.488525390625	579.97509765625	39344.0	436.6062942504883	701.3112579345703	95.72362518310547	34.76697469572537
sub-obese252_ses-second_task-inst_run-01_bold	0.0019966533864541835	0.022431535059760956	1	37.743483963079996	1.13638080344	1.0088725127999998	0.5037031176483958	2796.294921875	0.4744770602449525	210	83.66533864541833	2.5009159457444956	2.3603	2.89807	2.244377837233486	0.0271704	-0.016874540597200394	0.0023408846464008093	251	70	70	40	5.8852749032073985	2.0	3.0	3.0	3.5999999046325684	42.493461810038234	6.007197436687222	25.03296661376953	10.414342880249023	118244.0	5.079681396484375	95.07669334411604	47.477020263671875	7.334243028045407	66.78501322172843	568.620361328125	574.9203491210938	39532.0	422.1494079589844	691.9307189941405	97.68669891357422	42.35230917180888
sub-obese252_ses-third_task-PIT_run-01_bold	0.001211688596491228	0.017079156425438596	0	30.766282959824174	1.1045335776263725	0.9832511780879121	0.5033695063085638	2848.594970703125	0.26724463685830285	253	55.48245614035088	2.4356544640333273	2.2852866666666665	2.8033099999999997	2.2183667254333157	0.0509025	-0.016558965668082237	0.00882270373404026	456	70	70	40	6.1233009655797135	2.0	3.0	3.0	3.5999999046325684	46.513185503728764	6.008440272065933	26.146881103515625	10.811403274536133	118221.0	5.2565789222717285	102.1995620727539	51.55629348754883	7.023731269548623	72.15008046000172	595.1071166992188	599.7697143554688	39287.0	462.4872985839844	724.9147094726562	97.947509765625	46.81496970076114
sub-obese252_ses-third_task-hedonicreactivity_run-01_bold	0.0016349022801302935	0.020957205863192184	0	35.93809777794455	1.137975647096248	1.0025636214845017	0.5041791428360914	2811.206298828125	0.410803191783824	489	79.64169381107492	2.4579972419670337	2.30454	2.8334266666666665	2.2360250592344353	0.0632408	-0.016605090349912643	0.009171990677714348	614	70	70	40	6.05357330761725	2.0	3.0	3.0	3.5999999046325684	46.48986730314592	6.068044762176533	26.004793167114258	10.794788360595703	118152.0	5.257328987121582	101.127359008789	50.230552673339844	7.022881126356856	72.89862083789956	594.1676635742188	598.9462280273438	39353.0	458.6667541503906	724.4488525390625	98.93968200683594	41.70209833129775
sub-obese252_ses-third_task-pav_run-01_bold	0.002102845691382765	0.016064090641282565	0	35.86201017443777	1.1859122940160647	1.0184242421887555	0.5026567130077373	2838.859375	0.4098598419269753	374	74.9498997995992	2.4286468713462255	2.2787666666666664	2.7995099999999997	2.207663947372011	0.0680378	-0.01639517955482006	0.0092860646545887	499	70	70	40	6.1029802830992015	2.0	3.0	3.0	3.5999999046325684	47.2228982875907	5.924466169703046	25.55477523803711	10.787575721740723	118065.0	5.284970092773439	98.60922241210938	49.86660385131836	7.012835660799954	72.27165492780946	595.3301391601562	599.63427734375	39358.0	459.91832885742184	725.5445922851563	98.25144958496094	47.46401686192257
sub-obese252_ses-third_task-inst_run-01_bold	0.00497003984063745	0.024241279800796815	0	35.845007995639996	1.1521061066800005	1.0235942775999998	0.5023803025270408	2983.264404296875	0.4446616418864376	194	77.29083665338645	2.4762915014573776	2.3022933333333335	2.8643866666666664	2.2621945043721334	0.0148929	-0.016936080530285835	0.008501047268509865	251	70	70	40	6.122898858241111	2.0	3.0	3.0	3.5999999046325684	47.32687826981277	5.977663482886883	25.959293365478516	10.68924331665039	118298.0	5.210557818412782	98.88008079528795	50.61131286621094	6.937144839887985	71.86774898284489	592.7473754882812	597.4223022460938	39275.0	456.2880554199219	722.7183532714844	97.57056427001953	40.656582812429406
sub-obese253_ses-second_task-PIT_run-01_bold	0.0014221444201312908	0.021456235886214443	0	28.643423854254387	1.099844914035088	1.003577777280701	0.506293854978027	1988.301025390625	0.1136528567998341	49	10.722100656455142	2.583911502222525	2.5296133333333333	2.873276666666667	2.3488445066675743	0.0324226	-0.009317932650446892	0.009727864526212215	457	70	70	40	5.78944084691669	2.0	3.0	3.0	3.5999999046325684	23.989455641345245	7.7925827732317385	30.00350570678711	11.413566589355469	122277.0	5.105032920837402	118.04113922119134	50.57392883300781	5.611597551149641	66.18340737461052	517.8775634765625	528.4244995117188	36078.0	360.70907897949223	632.0528717041016	91.27257537841797	41.54027496930212
