ID   trial   item_condition   run   bin   congr   CS   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   CS_DW_cue   ANT_DW_L   ANT_DW_R   ANT_DW_congr   ANT_DW_cue   US_RT   US_ACC   CS_liking
sub-134   122   42   03   bin05    congr   CSpR  2.362319e-01   0   0   0   2.374429e-01   4.296875e-01   0   0   7.812500e-02   1.541505e-01   1   6.428571e+01
sub-134   123   40   03   bin05    congr   CSmi  -1.583012e-02   0   3.381643e-02   1.690821e-02   4.975845e-01   2.539683e-01   3.571429e-01   3.055556e-01   9.523810e-02   NaN   1   50
sub-134   124   41   03   bin05    congr   CSmi  1.804062e-01   0   0   0   7.368421e-01   0   2.416667e-01   1.208333e-01   4.166667e-01   NaN   1   50
sub-134   125   42   03   bin05    congr   CSpL  -8.410233e-02   0   0   0   1.702128e-01   5.156250e-01   0   5.156250e-01   1.171875e-01   -1.528083e-01   1   6.153846e+01
sub-134   126   42   03   bin05    congr   CSmi  -1.913763e-01   1.318681e-01   4.395604e-02   8.791209e-02   1.978022e-01   2.640000e-01   2.720000e-01   2.680000e-01   0   NaN   1   50
sub-134   127   43   03   bin05    congr   CSpR  1.494471e-01   0   1.716418e-01   1.716418e-01   2.238806e-01   0   9.153846e-01   9.153846e-01   0   -4.172614e-01   1   6.428571e+01
sub-134   128   44   03   bin05    incongr   CSpR  1.087041e-01   0   0   0   0   0   0   0   1.000000e-01   2.341356e-01   1   6.428571e+01
sub-134   129   43   03   bin05    congr   CSpL  -1.834789e-01   0   0   0   1.094527e-01   2.666667e-01   0   2.666667e-01   0   -1.220398e-01   1   6.153846e+01
sub-134   130   44   03   bin05    congr   CSpL  -2.328924e-01   2.372881e-01   0   2.372881e-01   5.254237e-01   3.214286e-01   0   3.214286e-01   1.428571e-01   2.595342e-02   1   6.153846e+01
sub-134   131   43   03   bin05    congr   CSmi  -1.054668e-01   0   7.874016e-02   3.937008e-02   0   6.923077e-02   0   3.461538e-02   1.076923e-01   NaN   1   50
sub-134   132   45   03   bin05    congr   CSpL  4.818473e-01   3.508772e-01   0   3.508772e-01   5.701754e-01   5.925926e-02   0   5.925926e-02   0   -3.472448e-01   1   6.153846e+01
sub-134   133   46   03   bin06    congr   CSpL  3.862409e-01   0   0   0   0   4.531250e-01   0   4.531250e-01   1.640625e-01   3.762619e-01   1   6.153846e+01
sub-134   134   44   03   bin05    incongr   CSmi  -9.774764e-02   0   0   0   0   9.160305e-02   0   4.580153e-02   0   3.248043e-01   1   50
sub-134   135   45   03   bin05    congr   CSpR  1.517060e-01   1.379310e-02   1.172414e-01   1.172414e-01   0   0   0   0   2.015504e-01   -1.736680e-01   1   6.428571e+01
sub-134   136   47   03   bin06    congr   CSpL  2.985337e-01   0   0   0   0   8.686131e-01   0   8.686131e-01   1.313869e-01   1.619599e-01   1   6.153846e+01
sub-134   137   45   03   bin05    congr   CSmi  1.745801e-01   1.581921e-01   9.039548e-02   1.242938e-01   4.237288e-01   1.600000e-01   0   8.000000e-02   1.920000e-01   NaN   1   50
sub-134   138   46   03   bin06    congr   CSpR  -4.527137e-01   0   0   0   7.941176e-01   0   3.587786e-01   3.587786e-01   9.160305e-02   -1.678236e-01   1   6.428571e+01
sub-134   139   47   03   bin06    congr   CSpR  -1.601972e-02   1.170732e-01   9.756098e-02   9.756098e-02   2.780488e-01   0   2.500000e-01   2.500000e-01   1.290323e-01   -4.118175e-02   1   6.428571e+01
sub-134   140   48   03   bin06    congr   CSpL  -1.025103e-02   0   0   0   6.648352e-01   2.421875e-01   0   2.421875e-01   0   -9.692150e-02   1   6.153846e+01
sub-134   141   48   03   bin06    congr   CSpR  3.868601e-01   0   0   0   2.062500e-01   2.692308e-01   2.384615e-01   2.384615e-01   1.000000e-01   NaN   1   6.428571e+01
sub-134   142   46   03   bin06    congr   CSmi  1.023192e-01   0   0   0   5.166667e-01   1.984733e-01   0   9.923664e-02   2.977099e-01   NaN   1   50
sub-134   143   49   03   bin06    congr   CSpL  1.005542e-01   0   0   0   0   8.370370e-01   0   8.370370e-01   9.629630e-02   -1.365265e-01   1   6.153846e+01
sub-134   144   47   03   bin06    congr   CSmi  -8.922566e-02   0   0   0   0   0   8.800000e-02   4.400000e-02   0   NaN   1   50
sub-134   145   49   03   bin06    congr   CSpR  6.254453e-02   0   0   0   6.086957e-01   8.264463e-02   2.892562e-01   2.892562e-01   2.479339e-01   2.984529e-01   1   6.428571e+01
sub-134   146   50   03   bin06    congr   CSpL  -1.716681e-01   0   0   0   2.608696e-01   0   0   0   0   7.814400e-03   1   6.153846e+01
sub-134   147   48   03   bin06    congr   CSmi  -2.236152e-01   0   0   0   4.636364e-01   2.535211e-01   2.112676e-01   2.323944e-01   0   NaN   1   50
sub-134   148   49   03   bin06    congr   CSmi  -1.025241e-01   0   2.808219e-01   1.404110e-01   2.054795e-01   0   6.818182e-02   3.409091e-02   1.212121e-01   NaN   1   50
sub-134   149   51   03   bin06    congr   CSpL  1.348711e-01   5.882353e-02   0   5.882353e-02   3.480392e-01   5.078125e-01   7.031250e-02   5.078125e-01   0   -1.333373e-01   1   6.153846e+01
sub-134   150   50   03   bin06    congr   CSpR  -5.817112e-02   0   5.555556e-02   5.555556e-02   3.080808e-01   0   5.581395e-01   5.581395e-01   0   -2.141376e-01   1   6.428571e+01
sub-134   151   50   03   bin06    congr   CSmi  2.444543e-01   0   0   0   3.165468e-01   0   2.357724e-01   1.178862e-01   3.008130e-01   NaN   1   50
sub-134   152   51   03   bin06    congr   CSmi  5.660208e-02   0   0   0   2.085890e-01   1.015625e-01   1.406250e-01   1.210938e-01   1.015625e-01   NaN   1   50
sub-134   153   52   03   bin06    congr   CSpL  9.431081e-02   0   0   0   9.917355e-02   6.716418e-02   0   6.716418e-02   1.044776e-01   -2.098462e-01   1   6.153846e+01
sub-134   154   52   03   bin06    congr   CSmi  -2.394233e-01   0   0   0   4.743590e-01   3.023256e-01   1.317829e-01   2.170543e-01   8.527132e-02   NaN   1   50
sub-134   155   53   03   bin06    congr   CSpL  -4.998136e-02   0   0   0   0   1.129032e-01   0   1.129032e-01   2.096774e-01   NaN   1   6.153846e+01
sub-134   156   51   03   bin06    congr   CSpR  -1.079921e-01   0   2.926829e-02   2.926829e-02   2.487805e-01   1.048387e-01   1.370968e-01   1.370968e-01   8.064516e-02   1.961292e-01   1   6.428571e+01
sub-134   157   52   03   bin06    congr   CSpR  7.575260e-02   0   1.445783e-01   1.445783e-01   5.301205e-01   1.707317e-01   3.577236e-01   3.577236e-01   1.626016e-01   -1.101836e-01   1   6.428571e+01
sub-134   158   53   03   bin06    congr   CSpR  1.356549e-01   9.459459e-02   0   0   2.972973e-01   0   4.710744e-01   4.710744e-01   1.900826e-01   3.659663e-02   1   6.428571e+01
sub-134   159   53   03   bin06    incongr   CSmi  9.103002e-02   0   0   0   2.527473e-01   1.259843e-01   7.874016e-02   1.023622e-01   0   5.091533e-02   1   50
sub-134   160   54   03   bin06    congr   CSpR  3.009206e-01   0   9.027778e-02   9.027778e-02   2.638889e-01   1.557377e-01   1.721311e-01   1.721311e-01   0   -1.652637e-01   1   6.428571e+01
sub-134   161   54   03   bin06    congr   CSpL  6.418606e-02   0   0   0   1.040000e-01   2.222222e-01   0   2.222222e-01   9.523810e-02   5.884612e-01   1   6.153846e+01
sub-134   162   54   03   bin06    incongr   CSmi  -7.349342e-02   0   0   0   0   2.000000e-01   0   1.000000e-01   5.384615e-02   2.286737e-01   1   50
sub-135   1   1   01   bin01    congr   CSpL  6.319010e-02   0   0   0   0   0   0   0   9.850746e-01   -1.017057e-01   1   7.857143e+01
sub-135   2   2   01   bin01    congr   CSpL  -1.084440e-01   0   0   0   7.142857e-01   0   0   0   2.727273e-01   -8.947637e-02   1   7.857143e+01
sub-135   3   1   01   bin01    congr   CSmi  1.738877e-01   0   0   0   0   0   0   0   8.939394e-01   NaN   1   8.076923e+01
sub-135   4   3   01   bin01    congr   CSpL  5.278079e-02   0   0   0   4.528302e-01   0   0   0   4.672897e-01   2.766775e-01   1   7.857143e+01
sub-135   5   1   01   bin01    congr   CSpR  -1.303064e-01   0   0   0   9.170984e-01   0   0   0   1   1.651574e-01   1   1.318681e+01
sub-135   6   2   01   bin01    congr   CSmi  -2.414738e-01   0   0   0   7.058824e-01   0   0   0   8.296296e-01   NaN   1   8.076923e+01
sub-135   7   2   01   bin01    congr   CSpR  9.823425e-02   0   0   0   7.066667e-01   5.839416e-02   0   0   8.102190e-01   6.410836e-01   1   1.318681e+01
sub-135   8   3   01   bin01    congr   CSmi  2.657079e-01   0   0   0   0   0   0   0   3.984962e-01   NaN   1   8.076923e+01
sub-135   9   3   01   bin01    congr   CSpR  -5.748324e-03   0   0   0   8.930233e-01   0   0   0   1   2.217408e-01   1   1.318681e+01
sub-135   10   4   01   bin01    congr   CSmi  1.587002e-01   0   0   0   5.680473e-01   0   0   0   3.153846e-01   NaN   1   8.076923e+01
sub-135   11   4   01   bin01    congr   CSpR  -6.584082e-02   0   0   0   6.346154e-01   0   0   0   9.104478e-01   6.887757e-02   1   1.318681e+01
sub-135   12   5   01   bin01    congr   CSpR  -1.157150e-01   0   0   0   5.957447e-01   0   0   0   1   1.663961e-01   1   1.318681e+01
sub-135   13   5   01   bin01    congr   CSmi  3.632750e-02   0   0   0   4.583333e-01   0   0   0   9.333333e-01   NaN   1   8.076923e+01
sub-135   14   4   01   bin01    congr   CSpL  -3.166542e-01   0   0   0   7.857143e-01   0   0   0   6.279070e-01   -1.502712e-01   1   7.857143e+01
sub-135   15   6   01   bin01    incongr   CSmi  -6.036864e-02   0   0   0   7.678571e-01   0   0   0   1   1.680807e-01   1   8.076923e+01
sub-135   16   6   01   bin01    congr   CSpR  2.890212e-01   0   0   0   8.026316e-01   0   0   0   9.555556e-01   -6.057900e-02   1   1.318681e+01
sub-135   17   5   01   bin01    congr   CSpL  -4.113306e-01   NaN   NaN   NaN   NaN   0   0   0   9.333333e-01   -1.441782e-01   1   7.857143e+01
sub-135   18   7   01   bin01    congr   CSmi  -2.153609e-01   0   0   0   7.456140e-01   0   0   0   9.701493e-01   NaN   1   8.076923e+01
sub-135   19   6   01   bin01    congr   CSpL  -1.426742e-02   0   0   0   7.283951e-01   5.384615e-01   0   5.384615e-01   4.153846e-01   -2.344860e-01   1   7.857143e+01
sub-135   20   8   01   bin01    congr   CSmi  6.868617e-02   0   0   0   7.640449e-01   0   0   0   5.725191e-01   NaN   1   8.076923e+01
sub-135   21   7   01   bin01    congr   CSpL  -5.782676e-02   0   0   0   7.676768e-01   0   0   0   6.194030e-01   -1.718989e-01   1   7.857143e+01
sub-135   22   7   01   bin01    congr   CSpR  -7.671291e-02   0   0   0   8.421053e-01   0   0   0   7.927928e-01   -2.685150e-01   1   1.318681e+01
sub-135   23   8   01   bin01    congr   CSpL  8.085634e-02   0   0   0   0   0   0   0   1   -2.278658e-01   1   7.857143e+01
sub-135   24   9   01   bin01    congr   CSpL  1.664785e-01   0   0   0   7.580645e-01   0   0   0   9.624060e-01   7.369445e-02   1   7.857143e+01
sub-135   25   10   01   bin02    congr   CSpL  -1.696341e-02   0   0   0   0   0   0   0   4.621212e-01   NaN   1   7.857143e+01
sub-135   26   8   01   bin01    congr   CSpR  -5.414968e-02   0   0   0   6.111111e-01   0   0   0   5.669291e-01   NaN   1   1.318681e+01
sub-135   27   9   01   bin01    congr   CSmi  1.381122e-01   0   0   0   7.549020e-01   0   0   0   9.398496e-01   NaN   1   8.076923e+01
sub-135   28   11   01   bin02    congr   CSpL  9.653412e-02   0   0   0   9.255814e-01   0   0   0   9.097744e-01   3.790618e-01   1   7.857143e+01
sub-135   29   12   01   bin02    incongr   CSpL  -2.428264e-01   0   0   0   0   0   0   0   1   -9.917378e-02   1   7.857143e+01
sub-135   30   10   01   bin02    incongr   CSmi  1.089206e-01   0   0   0   8.701923e-01   0   0   0   9.774436e-01   6.271786e-02   1   8.076923e+01
sub-135   31   9   01   bin01    congr   CSpR  7.902014e-01   0   0   0   4.390244e-01   2.290076e-02   0   0   4.503817e-01   -1.730624e-01   1   1.318681e+01
sub-135   32   13   01   bin02    congr   CSpL  -4.436024e-02   0   0   0   0   0   0   0   0   1.471401e-01   1   7.857143e+01
sub-135   33   11   01   bin02    congr   CSmi  -1.998665e-01   0   0   0   5.028571e-01   0   0   0   6.153846e-02   NaN   1   8.076923e+01
sub-135   34   10   01   bin02    congr   CSpR  1.058441e-02   0   0   0   0   0   0   0   1   NaN   1   1.318681e+01
sub-135   35   14   01   bin02    congr   CSpL  -4.830495e-02   0   0   0   5.818182e-01   0   0   0   1   -7.282073e-03   1   7.857143e+01
sub-135   36   11   01   bin02    congr   CSpR  -6.054787e-01   0   0   0   0   0   0   0   8.695652e-01   -1.440336e-01   1   1.318681e+01
sub-135   37   12   01   bin02    congr   CSmi  3.651083e-01   0   0   0   0   0   0   0   2.279412e-01   NaN   1   8.076923e+01
sub-135   38   12   01   bin02    incongr   CSpR  9.692358e-02   0   0   0   0   0   0   0   1.203008e-01   -5.265382e-02   1   1.318681e+01
sub-135   39   13   01   bin02    congr   CSmi  2.327976e-01   0   0   0   0   0   0   0   8.962963e-01   NaN   1   8.076923e+01
sub-135   40   14   01   bin02    congr   CSmi  -4.390012e-02   0   0   0   7.187500e-01   0   0   0   1   NaN   1   8.076923e+01
sub-135   41   15   01   bin02    incongr   CSmi  2.320951e-01   0   0   0   5.196078e-01   0   0   0   2.231405e-01   -1.383043e-02   1   8.076923e+01
sub-135   42   13   01   bin02    congr   CSpR  3.677989e-01   0   0   0   0   0   0   0   2.592593e-01   -4.479651e-02   1   1.318681e+01
sub-135   43   15   01   bin02    congr   CSpL  -4.776409e-01   0   0   0   8.333333e-02   0   0   0   4.724409e-01   NaN   1   7.857143e+01
sub-135   44   14   01   bin02    congr   CSpR  -8.142026e-02   0   0   0   0   0   0   0   0   3.265891e-02   1   1.318681e+01
sub-135   45   15   01   bin02    congr   CSpR  -5.545391e-02   0   0   0   8.818898e-01   0   0   0   0   -4.290488e-01   1   1.318681e+01
sub-135   46   16   01   bin02    congr   CSpR  -2.825192e-01   0   0   0   0   0   0   0   0   -1.742832e-01   1   1.318681e+01
sub-135   47   16   01   bin02    incongr   CSpL  2.817684e-01   0   0   0   8.682171e-01   0   0   0   1.481481e-01   -9.165923e-02   1   7.857143e+01
sub-135   48   16   01   bin02    congr   CSmi  -2.894107e-01   0   0   0   0   0   0   0   1.897810e-01   NaN   1   8.076923e+01
sub-135   49   17   01   bin02    incongr   CSpR  1.755806e-01   0   0   0   9.082569e-01   0   0   0   1   -9.532005e-02   1   1.318681e+01
sub-135   50   17   01   bin02    congr   CSpL  -5.866255e-01   0   0   0   0   0   0   0   1   -1.330998e-01   1   7.857143e+01
sub-135   51   17   01   bin02    congr   CSmi  1.800505e-01   0   0   0   6.923077e-01   0   0   0   1.278195e-01   NaN   1   8.076923e+01
sub-135   52   18   01   bin02    congr   CSpR  5.999351e-01   0   0   0   0   0   0   0   1.333333e-01   -3.711820e-01   1   1.318681e+01
sub-135   53   18   01   bin02    congr   CSpL  -6.351382e-02   NaN   NaN   NaN   NaN   0   0   0   7.518797e-03   -2.028129e-01   1   7.857143e+01
sub-135   54   18   01   bin02    incongr   CSmi  -7.480522e-02   0   0   0   0   0   0   0   6.000000e-01   4.419204e-01   1   8.076923e+01
sub-135   55   19   02   bin03    incongr   CSpR  6.979534e-02   0   0   0   0   0   0   0   8.540146e-01   1.408585e-01   1   9.340659e+00
sub-135   56   19   02   bin03    congr   CSpL  -1.391751e-01   0   0   0   0   0   0   0   7.794118e-01   -3.366737e-01   1   8.956044e+01
sub-135   57   19   02   bin03    congr   CSmi  1.050793e-01   0   0   0   8.723404e-01   0   0   0   9.927007e-01   NaN   1   50
sub-135   58   20   02   bin03    congr   CSpR  9.865293e-02   0   0   0   6.808511e-01   0   0   0   3.407407e-01   2.012227e-02   1   9.340659e+00
sub-135   59   20   02   bin03    congr   CSmi  1.297497e-01   0   0   0   0   NaN   NaN   NaN   NaN   NaN   1   50
sub-135   60   21   02   bin03    congr   CSmi  1.512292e-03   0   0   0   0   0   0   0   8.550725e-01   NaN   1   50
sub-135   61   22   02   bin03    congr   CSmi  7.159306e-02   0   0   0   0   0   0   0   3.253968e-01   NaN   1   50
sub-135   62   23   02   bin03    congr   CSmi  2.880927e-02   0   0   0   0   0   0   0   7.007299e-01   NaN   1   50
sub-135   63   20   02   bin03    congr   CSpL  -1.803609e-01   0   0   0   6.222222e-01   0   0   0   2.538462e-01   2.700048e-01   1   8.956044e+01
sub-135   64   21   02   bin03    congr   CSpR  -8.940813e-02   0   0   0   5.853659e-01   0   0   0   1.777778e-01   -2.943760e-01   1   9.340659e+00
sub-135   65   22   02   bin03    congr   CSpR  -4.116431e-01   0   0   0   0   0   0   0   4.427481e-01   -1.239614e-01   1   9.340659e+00
sub-135   66   24   02   bin03    congr   CSmi  -1.867965e-01   0   0   0   4.411765e-01   0   0   0   1.851852e-01   NaN   1   50
sub-135   67   23   02   bin03    incongr   CSpR  4.983415e-02   0   0   0   5.588235e-01   0   0   0   1.311475e-01   1.117156e-01   1   9.340659e+00
sub-135   68   25   02   bin03    congr   CSmi  -1.449602e-01   0   0   0   8.584475e-01   0   0   0   4.855072e-01   NaN   1   50
sub-135   69   24   02   bin03    congr   CSpR  8.892072e-01   0   0   0   8.203125e-01   0   0   0   1   2.888291e-02   1   9.340659e+00
sub-135   70   25   02   bin03    congr   CSpR  -5.287296e-03   0   0   0   9.414414e-01   0   0   0   1   NaN   1   9.340659e+00
sub-135   71   21   02   bin03    congr   CSpL  1.565524e-01   0   0   0   0   0   0   0   3.432836e-01   -7.324325e-02   1   8.956044e+01
sub-135   72   26   02   bin03    congr   CSpR  1.839027e-02   0   0   0   0   0   0   0   1   1.473060e-01   1   9.340659e+00
sub-135   73   27   02   bin03    congr   CSpR  4.491139e-03   0   0   0   6.250000e-02   0   0   0   3.511450e-01   -2.929998e-01   1   9.340659e+00
sub-135   74   26   02   bin03    incongr   CSmi  1.395747e-01   0   0   0   0   0   0   0   2.222222e-01   3.305394e-02   1   50
sub-135   75   22   02   bin03    incongr   CSpL  -4.204094e-01   0   0   0   0   0   0   0   1   -1.465487e-02   1   8.956044e+01
sub-135   76   23   02   bin03    congr   CSpL  1.494374e-01   0   0   0   0   NaN   NaN   NaN   NaN   -1.231541e-01   1   8.956044e+01
sub-135   77   28   02   bin04    congr   CSpR  6.575898e-02   0   0   0   0   0   0   0   5.514706e-01   NaN   1   9.340659e+00
sub-135   78   27   02   bin03    congr   CSmi  -3.455760e-01   0   0   0   6.595745e-01   0   0   0   2.977099e-01   NaN   1   50
sub-135   79   24   02   bin03    congr   CSpL  -5.581016e-02   0   0   0   0   0   0   0   2.272727e-01   1.093657e-02   1   8.956044e+01
sub-135   80   28   02   bin04    congr   CSmi  -1.363691e-01   0   0   0   0   0   0   0   1.029412e-01   NaN   1   50
sub-135   81   29   02   bin04    congr   CSpR  -8.716034e-02   0   0   0   8.095238e-01   0   0   0   3.088235e-01   3.213988e-01   1   9.340659e+00
sub-135   82   29   02   bin04    congr   CSmi  -2.554238e-01   0   0   0   0   0   0   0   2.627737e-01   NaN   1   50
sub-135   83   30   02   bin04    congr   CSpR  2.750084e-01   0   0   0   0   0   0   0   3.358209e-01   7.072902e-02   1   9.340659e+00
sub-135   84   31   02   bin04    congr   CSpR  -9.946832e-02   0   0   0   0   0   0   0   9.703704e-01   1.026440e+00   1   9.340659e+00
sub-135   85   30   02   bin04    congr   CSmi  -2.306565e-01   0   0   0   8.068182e-01   0   0   0   3.840580e-01   NaN   1   50
sub-135   86   32   02   bin04    congr   CSpR  -3.565644e-02   0   0   0   4.693878e-01   0   0   0   1   -1.228325e-01   1   9.340659e+00
sub-135   87   25   02   bin03    congr   CSpL  -4.726919e-02   0   0   0   0   0   0   0   6.343284e-01   NaN   1   8.956044e+01
sub-135   88   33   02   bin04    congr   CSpR  5.342578e-02   0   0   0   0   0   0   0   1   -4.670631e-02   1   9.340659e+00
sub-135   89   31   02   bin04    congr   CSmi  -1.939580e-01   0   0   0   6.734694e-01   0   0   0   1   NaN   1   50
sub-135   90   32   02   bin04    congr   CSmi  4.117733e-02   0   0   0   0   0   0   0   0   NaN   1   50
sub-135   91   26   02   bin03    incongr   CSpL  -1.923060e-01   0   0   0   1.234568e-02   0   0   0   0   -4.342439e-02   1   8.956044e+01
sub-135   92   34   02   bin04    congr   CSpR  -1.199284e-01   0   0   0   6.595745e-01   0   0   0   0   -2.497475e-01   1   9.340659e+00
sub-135   93   27   02   bin03    congr   CSpL  -9.353200e-03   0   0   0   2.941176e-02   0   0   0   5.735294e-01   1.195326e-01   1   8.956044e+01
sub-135   94   33   02   bin04    incongr   CSmi  -1.043222e-02   0   0   0   0   0   0   0   0   1.340018e-01   1   50
sub-135   95   28   02   bin04    congr   CSpL  1.289454e-01   0   0   0   0   0   0   0   7.238806e-01   -1.172526e-01   1   8.956044e+01
sub-135   96   35   02   bin04    congr   CSpR  -6.400842e-02   0   0   0   9.174312e-01   0   0   0   4.701493e-01   -2.923642e-01   1   9.340659e+00
sub-135   97   29   02   bin04    congr   CSpL  -1.988603e-01   NaN   NaN   NaN   NaN   0   0   0   9.855072e-01   -1.298101e-01   1   8.956044e+01
sub-135   98   34   02   bin04    congr   CSmi  -2.781615e-01   0   0   0   7.339450e-01   0   0   0   1.162791e-01   NaN   1   50
sub-135   99   30   02   bin04    congr   CSpL  1.424496e-01   0   0   0   8.604651e-01   0   0   0   4.122137e-01   7.599217e-02   1   8.956044e+01
sub-135   100   31   02   bin04    congr   CSpL  -1.966144e-01   0   0   0   9.041096e-01   0   0   0   2.720588e-01   -2.058220e-01   1   8.956044e+01
sub-135   101   32   02   bin04    congr   CSpL  -2.651122e-01   0   0   0   0   0   0   0   0   1.952026e-02   1   8.956044e+01
sub-135   102   33   02   bin04    congr   CSpL  4.656175e-01   0   0   0   0   0   0   0   1.578947e-01   -1.123050e-01   1   8.956044e+01
sub-135   103   36   02   bin04    congr   CSpR  4.783292e-02   0   0   0   0   0   0   0   7.956204e-01   -1.658191e-01   1   9.340659e+00
sub-135   104   35   02   bin04    incongr   CSmi  5.552843e-02   0   0   0   0   0   0   0   1   1.094152e-02   1   50
sub-135   105   34   02   bin04    congr   CSpL  3.158191e-01   0   0   0   0   0   0   0   5.797101e-01   -2.499468e-01   1   8.956044e+01
sub-135   106   36   02   bin04    incongr   CSmi  1.408173e-01   0   0   0   0   0   0   0   1   1.424996e-01   1   50
sub-135   107   35   02   bin04    congr   CSpL  1.845682e-01   0   0   0   0   0   0   0   1   5.863778e-01   1   8.956044e+01
sub-135   108   36   02   bin04    congr   CSpL  3.171057e-01   0   0   0   0   0   0   0   9.772727e-01   NaN   1   8.956044e+01
sub-135   109   37   03   bin05    incongr   CSpL  1.636278e-01   0   0   0   0   0   0   0   8.478261e-01   -3.815714e-02   1   9.010989e+01
sub-135   110   37   03   bin05    congr   CSpR  -1.104023e-01   0   0   0   0   0   0   0   1   NaN   0   9.340659e+00
sub-135   111   38   03   bin05    incongr   CSpR  -1.306942e-01   0   0   0   7.464789e-01   0   0   0   9.473684e-01   -1.800610e-01   1   9.340659e+00
sub-135   112   37   03   bin05    congr   CSmi  9.247586e-02   0   0   0   0   0   0   0   3.233083e-01   NaN   1   50
sub-135   113   38   03   bin05    incongr   CSmi  -1.135108e-01   0   0   0   0   0   0   0   1   -6.599613e-03   1   50
sub-135   114   38   03   bin05    congr   CSpL  -2.032226e-01   0   0   0   0   0   0   0   6.884058e-01   NaN   1   9.010989e+01
sub-135   115   39   03   bin05    congr   CSpR  1.539866e-01   0   0   0   6.561086e-01   0   0   0   0   -7.417498e-02   1   9.340659e+00
sub-135   116   39   03   bin05    congr   CSmi  1.845444e-01   0   0   0   0   0   0   0   1.428571e-01   NaN   1   50
sub-135   117   40   03   bin05    congr   CSpR  -1.639537e-01   0   0   0   0   0   0   0   1   7.205174e-03   1   9.340659e+00
sub-135   118   40   03   bin05    congr   CSmi  -2.032704e-01   0   0   0   7.368421e-01   0   0   0   1   NaN   1   50
sub-135   119   41   03   bin05    congr   CSpR  3.190672e-01   0   0   0   0   0   0   0   8.260870e-01   -2.421626e-01   1   9.340659e+00
sub-135   120   42   03   bin05    congr   CSpR  1.001457e-01   0   0   0   0   0   0   0   5.000000e-01   -1.240039e-01   1   9.340659e+00
sub-135   121   41   03   bin05    congr   CSmi  4.085957e-02   0   0   0   8.333333e-01   0   0   0   3.382353e-01   NaN   1   50
sub-135   122   42   03   bin05    congr   CSmi  8.234498e-02   0   0   0   0   0   0   0   4.148148e-01   NaN   1   50
sub-135   123   43   03   bin05    congr   CSmi  4.794243e-01   0   0   0   0   0   0   0   4.379562e-01   NaN   1   50
sub-135   124   44   03   bin05    congr   CSmi  5.381585e-01   0   0   0   0   0   0   0   3.407407e-01   NaN   1   50
sub-135   125   43   03   bin05    congr   CSpR  1.850150e-01   0   0   0   0   0   0   0   1.544118e-01   6.040989e-01   1   9.340659e+00
sub-135   126   39   03   bin05    congr   CSpL  -2.605579e-01   0   0   0   0   0   0   0   1.629630e-01   4.336549e-01   1   9.010989e+01
sub-135   127   40   03   bin05    congr   CSpL  -2.520471e-01   0   0   0   8.888889e-01   0   0   0   0   2.061534e-01   1   9.010989e+01
sub-135   128   41   03   bin05    congr   CSpL  -1.507780e-01   0   0   0   6.797386e-01   0   0   0   0   -8.044425e-03   1   9.010989e+01
sub-135   129   44   03   bin05    congr   CSpR  4.570596e-02   0   0   0   0   0   0   0   1.481481e-01   6.340029e-01   1   9.340659e+00
sub-135   130   45   03   bin05    congr   CSpR  4.018705e-01   0   0   0   0   0   0   0   6.235294e-01   NaN   1   9.340659e+00
sub-135   131   45   03   bin05    incongr   CSmi  2.484252e-01   0   0   0   0   0   0   0   1   -7.757548e-02   1   50
sub-135   132   46   03   bin06    congr   CSpR  -1.297829e-01   0   0   0   0   0   0   0   9.774436e-01   1.331626e-01   1   9.340659e+00
sub-135   133   42   03   bin05    congr   CSpL  -6.721470e-03   0   0   0   0   0   0   0   1   -4.775492e-02   1   9.010989e+01
sub-135   134   46   03   bin06    congr   CSmi  -5.771245e-01   0   0   0   0   0   0   0   9.270073e-01   NaN   1   50
sub-135   135   47   03   bin06    congr   CSmi  2.312460e-02   0   0   0   0   0   0   0   6.423358e-01   NaN   1   50
sub-135   136   43   03   bin05    congr   CSpL  -8.058089e-01   0   0   0   0   0   0   0   8.478261e-01   NaN   1   9.010989e+01
sub-135   137   47   03   bin06    congr   CSpR  -2.388789e-01   0   0   0   0   0   0   0   1   1.389303e-01   1   9.340659e+00
sub-135   138   48   03   bin06    congr   CSmi  -7.332951e-02   0   2.788462e-01   1.394231e-01   6.826923e-01   0   0   0   8.602941e-01   NaN   1   50
sub-135   139   49   03   bin06    incongr   CSmi  -4.521559e-02   0   0   0   0   0   0   0   7.058824e-01   4.596969e-02   1   50
sub-135   140   48   03   bin06    congr   CSpR  2.740184e-01   0   0   0   7.485380e-01   0   0   0   2.121212e-01   NaN   1   9.340659e+00
sub-135   141   50   03   bin06    congr   CSmi  1.679243e-01   0   0   0   3.863636e-01   0   0   0   1   NaN   1   50
sub-135   142   51   03   bin06    congr   CSmi  9.930192e-02   0   0   0   0   0   0   0   1   NaN   1   50
sub-135   143   44   03   bin05    congr   CSpL  3.134232e-01   0   0   0   0   0   0   0   1   2.450707e-01   1   9.010989e+01
sub-135   144   45   03   bin05    congr   CSpL  1.696304e-01   0   0   0   0   0   0   0   8.913043e-01   1.826287e-01   1   9.010989e+01
sub-135   145   49   03   bin06    congr   CSpR  -8.403818e-02   0   0   0   1.920530e-01   0   0   0   1.386861e-01   -3.815840e-01   1   9.340659e+00
